num_nodes,p,r,prob_selected,edge_method,time_mc,approximation,time_ic_apporx,rmse,pearson,spearman,auc
1000,0.02,0.0,0.001,random_0.1,0.1791532039642334,Matic,0.0018048286437988281,0.003447336241428385,tensor(0.9953),0.8533978482818435,0.9968354430379747
1000,0.02,0.0,0.001,random_0.1,0.1791532039642334,fixed_point,0.007196664810180664,0.008636637625486885,tensor(0.9736),0.6104635885714068,0.9985597208698476
1000,0.02,0.0,0.001,random_0.1,0.1791532039642334,dmp,0.0698692798614502,0.026631228635345082,tensor(0.8407),0.8519871609747158,0.99438088283025
1000,0.02,0.0,0.001,random_0.1,0.1791532039642334,Srivastava,0.0034308433532714844,0.004069163026530713,tensor(0.9936),0.7738286592016824,0.948890376501136
1000,0.02,0.0,0.001,random_0.1,0.1791532039642334,ALE,0.0026221275329589844,0.01306291432417311,tensor(0.9974),0.5420947050033365,0.7866054040895812
1000,0.02,0.0,0.001,random_0.1,0.1791532039642334,Modified_ALE,0.0021686553955078125,0.007169962496172875,tensor(0.9816),0.773827296256225,0.948890376501136
1000,0.02,0.0,0.001,random_0.1,0.14534974098205566,Matic,0.0018048286437988281,0.0,tensor(nan),,
1000,0.02,0.0,0.001,random_0.1,0.14534974098205566,fixed_point,0.007030487060546875,0.0,tensor(nan),,
1000,0.02,0.0,0.001,random_0.1,0.14534974098205566,dmp,0.06610822677612305,0.0,tensor(nan),,
1000,0.02,0.0,0.001,random_0.1,0.14534974098205566,Srivastava,0.0033299922943115234,0.0,tensor(nan),,
1000,0.02,0.0,0.001,random_0.1,0.14534974098205566,ALE,0.00194549560546875,0.0,tensor(nan),,
1000,0.02,0.0,0.001,random_0.1,0.14534974098205566,Modified_ALE,0.0024080276489257812,0.0,tensor(nan),,
1000,0.02,0.0,0.001,random_0.5,0.3459172248840332,Matic,0.0018711090087890625,0.01301451327255228,tensor(0.9913),0.8797143619607142,0.9998526315789473
1000,0.02,0.0,0.001,random_0.5,0.3459172248840332,fixed_point,0.008189201354980469,0.031136463902736656,tensor(0.9638),0.8722988537328442,0.998778947368421
1000,0.02,0.0,0.001,random_0.5,0.3459172248840332,dmp,0.06943464279174805,0.05090910377854609,tensor(0.8312),0.8676611537911415,0.9953789473684211
1000,0.02,0.0,0.001,random_0.5,0.3459172248840332,Srivastava,0.0034542083740234375,0.014817779438064546,tensor(0.9905),0.8436210154866333,0.9994315789473684
1000,0.02,0.0,0.001,random_0.5,0.3459172248840332,ALE,0.0020673274993896484,0.0730599488579007,tensor(0.9903),0.7375835663749507,0.9994947368421052
1000,0.02,0.0,0.001,random_0.5,0.3459172248840332,Modified_ALE,0.002156972885131836,0.03476582069020434,tensor(0.9609),0.8435308576313925,0.9994315789473684
1000,0.02,0.0,0.001,random_0.5,0.19162249565124512,Matic,0.002094745635986328,0.0013119784691991284,tensor(0.9994),0.7955827508347771,0.9399368421052631
1000,0.02,0.0,0.001,random_0.5,0.19162249565124512,fixed_point,0.007404804229736328,0.005920305386333963,tensor(0.9883),0.7431206466107129,0.9999578947368422
1000,0.02,0.0,0.001,random_0.5,0.19162249565124512,dmp,0.06995344161987305,0.02048118102469229,tensor(0.9218),0.79551295037313,0.9397473684210526
1000,0.02,0.0,0.001,random_0.5,0.19162249565124512,Srivastava,0.003375530242919922,0.0021786812385152193,tensor(0.9984),0.6845182097473764,0.8300000000000001
1000,0.02,0.0,0.001,random_0.5,0.19162249565124512,ALE,0.0019791126251220703,0.027757557562331867,tensor(0.9983),0.4803944644979755,0.66
