num_nodes,p,r,prob_selected,edge_method,time_mc,approximation,T,L,time_ic_apporx,rmse,pearson,spearman,auc
5000,0.02,0.0,0.01,random_0.1,1.0422303676605225,modified_ALE,2,0,0.009095907211303711,0.00024827092573283493,tensor(1.0000),0.7737172791956304,0.8032066125392033
5000,0.02,0.0,0.01,random_0.1,1.0422303676605225,ALE_heuristic,3,0,0.010601282119750977,0.0005093899844861401,tensor(1.0000),0.7737161121223061,0.8032066125392033
5000,0.02,0.0,0.01,random_0.1,1.0660040378570557,SWE,1,1,0.008060455322265625,0.00025108705464213743,tensor(1.0000),0.7464334910829606,0.9007176735849405
5000,0.02,0.0,0.01,random_0.1,1.0660040378570557,um_IC,2,0,0.007628679275512695,0.00025108705464213743,tensor(1.0000),0.7464334910829606,0.9007176735849405
5000,0.02,0.0,0.01,random_0.1,1.0660040378570557,dmp_um_fast,3,0,0.052694082260131836,0.0002475995884227352,tensor(1.0000),0.6671978569361766,0.9985567865946505
5000,0.02,0.0,0.01,random_0.1,1.0660040378570557,Naive,2,0,0.04554438591003418,0.00025108705464213743,tensor(1.0000),0.7464334910829606,0.9007176735849405
5000,0.02,0.0,0.01,random_0.1,1.0660040378570557,dmp_ic_fast,3,0,0.018915891647338867,0.0002475995884227352,tensor(1.0000),0.6671978569361766,0.9985567865946505
5000,0.02,0.0,0.01,random_0.1,1.0660040378570557,dmp_inf,3,0,0.04306602478027344,0.0002476012959032392,tensor(1.0000),0.4677120628672623,0.9985519705321187
5000,0.02,0.0,0.01,random_0.1,1.0660040378570557,modified_ALE,2,0,0.008674144744873047,0.000251082795657586,tensor(1.0000),0.7464334910829606,0.9007176735849405
5000,0.02,0.0,0.01,random_0.1,1.0660040378570557,ALE_heuristic,3,0,0.011085033416748047,0.0005486876882845649,tensor(1.0000),0.7464327492117683,0.9007176735849405
5000,0.02,0.0,0.01,random_0.1,1.7502248287200928,SWE,1,1,0.009660959243774414,0.00037500417512617627,tensor(1.0000),0.7542182115974516,0.9998361883366096
5000,0.02,0.0,0.01,random_0.1,1.7502248287200928,um_IC,2,0,0.009758949279785156,0.00037500417512617627,tensor(1.0000),0.7542182115974516,0.9998361883366096
5000,0.02,0.0,0.01,random_0.1,1.7502248287200928,dmp_um_fast,3,0,0.06369829177856445,0.0003663505510655255,tensor(1.0000),0.7304046367105643,0.9998529038124657
5000,0.02,0.0,0.01,random_0.1,1.7502248287200928,Naive,2,0,0.048560380935668945,0.00037500417512617627,tensor(1.0000),0.7542182115974516,0.9998361883366096
5000,0.02,0.0,0.01,random_0.1,1.7502248287200928,dmp_ic_fast,3,0,0.024708986282348633,0.0003663505122752045,tensor(1.0000),0.7304046367105643,0.9998529038124657
5000,0.02,0.0,0.01,random_0.1,1.7502248287200928,dmp_inf,3,0,0.06432366371154785,0.00036635064804131,tensor(1.0000),0.5767238317870886,0.9998529038124657
5000,0.02,0.0,0.01,random_0.1,1.7502248287200928,modified_ALE,2,0,0.012786149978637695,0.0003791744874572749,tensor(1.0000),0.7542181874966528,0.999834516789024
5000,0.02,0.0,0.01,random_0.1,1.7502248287200928,ALE_heuristic,3,0,0.010806083679199219,0.0015112614083233182,tensor(0.9999),0.7542156453213484,0.999834516789024
5000,0.02,0.0,0.01,random_0.1,1.320741891860962,SWE,1,1,0.007704973220825195,0.00034310300528033415,tensor(1.0000),0.7783802237715007,0.9918694736842105
5000,0.02,0.0,0.01,random_0.1,1.320741891860962,um_IC,2,0,0.007975578308105469,0.00034310300528033415,tensor(1.0000),0.7783802237715007,0.9918694736842105
5000,0.02,0.0,0.01,random_0.1,1.320741891860962,dmp_um_fast,3,0,0.04793119430541992,0.00033860239843586706,tensor(1.0000),0.7044070786670841,0.9998517894736842
5000,0.02,0.0,0.01,random_0.1,1.320741891860962,Naive,2,0,0.04444479942321777,0.00034310300528033415,tensor(1.0000),0.7783802237715007,0.9918694736842105
5000,0.02,0.0,0.01,random_0.1,1.320741891860962,dmp_ic_fast,3,0,0.020401716232299805,0.00033860239843586706,tensor(1.0000),0.7044070786670841,0.9998517894736842
5000,0.02,0.0,0.01,random_0.1,1.320741891860962,dmp_inf,3,0,0.045603275299072266,0.0003385956098578676,tensor(1.0000),0.5029111526437753,0.9998517894736841
5000,0.02,0.0,0.01,random_0.1,1.320741891860962,modified_ALE,2,0,0.008785724639892578,0.00034926037257996005,tensor(1.0000),0.7783802470710623,0.991872
5000,0.02,0.0,0.01,random_0.1,1.320741891860962,ALE_heuristic,3,0,0.012294530868530273,0.0011377174715260143,tensor(0.9999),0.7783788467406265,0.991872
5000,0.02,0.0,0.01,random_0.1,1.3532941341400146,SWE,1,1,0.008245468139648438,0.000348903311880639,tensor(1.0000),0.7563822396240976,0.9998130526315788
5000,0.02,0.0,0.01,random_0.1,1.3532941341400146,um_IC,2,0,0.007948160171508789,0.000348903311880639,tensor(1.0000),0.7563822396240976,0.9998130526315788
5000,0.02,0.0,0.01,random_0.1,1.3532941341400146,dmp_um_fast,3,0,0.049474477767944336,0.00034618652719660946,tensor(1.0000),0.7119847754713055,0.9998223157894736
5000,0.02,0.0,0.01,random_0.1,1.3532941341400146,Naive,2,0,0.037764787673950195,0.000348903311880639,tensor(1.0000),0.7563822396240976,0.9998130526315788
5000,0.02,0.0,0.01,random_0.1,1.3532941341400146,dmp_ic_fast,3,0,0.01763749122619629,0.00034618681454442313,tensor(1.0000),0.7119847754713055,0.9998223157894736
5000,0.02,0.0,0.01,random_0.1,1.3532941341400146,dmp_inf,3,0,0.042508602142333984,0.0003461877176359992,tensor(1.0000),0.5437485978019301,0.9998223157894737
5000,0.02,0.0,0.01,random_0.1,1.3532941341400146,modified_ALE,2,0,0.00680851936340332,0.0003684574401479739,tensor(1.0000),0.7563822137257824,0.9998130526315788
5000,0.02,0.0,0.01,random_0.1,1.3532941341400146,ALE_heuristic,3,0,0.008499383926391602,0.0014521279271694119,tensor(0.9999),0.7563806715138529,0.9998130526315788
5000,0.02,0.0,0.01,random_0.1,1.3735814094543457,SWE,1,1,0.00815725326538086,0.00033098239737376514,tensor(1.0000),0.7683696774973892,0.9998842280907954
5000,0.02,0.0,0.01,random_0.1,1.3735814094543457,um_IC,2,0,0.007799625396728516,0.00033098239737376514,tensor(1.0000),0.7683696774973892,0.9998842280907954
5000,0.02,0.0,0.01,random_0.1,1.3735814094543457,dmp_um_fast,3,0,0.050423622131347656,0.00032580975102298337,tensor(1.0000),0.7177803304258906,0.999885905944552
5000,0.02,0.0,0.01,random_0.1,1.3735814094543457,Naive,2,0,0.037114620208740234,0.00033098239737376514,tensor(1.0000),0.7683696774973892,0.9998842280907954
5000,0.02,0.0,0.01,random_0.1,1.3735814094543457,dmp_ic_fast,3,0,0.017145872116088867,0.0003258098927783103,tensor(1.0000),0.7177803304258906,0.999885905944552
5000,0.02,0.0,0.01,random_0.1,1.3735814094543457,dmp_inf,3,0,0.041255950927734375,0.00032580323021127116,tensor(1.0000),0.5445347945545568,0.999885905944552
5000,0.02,0.0,0.01,random_0.1,1.3735814094543457,modified_ALE,2,0,0.006832599639892578,0.00033453174715249455,tensor(1.0000),0.7683696825598926,0.9998842280907954
5000,0.02,0.0,0.01,random_0.1,1.3735814094543457,ALE_heuristic,3,0,0.009104013442993164,0.0009071227892272291,tensor(1.0000),0.7683687062325413,0.9998842280907954
5000,0.02,0.0,0.01,random_0.1,1.5057635307312012,SWE,1,1,0.009756326675415039,0.0003751829030970119,tensor(1.0000),0.7760576835917892,0.9998876009834914
5000,0.02,0.0,0.01,random_0.1,1.5057635307312012,um_IC,2,0,0.009085893630981445,0.0003751829030970119,tensor(1.0000),0.7760576835917892,0.9998876009834914
5000,0.02,0.0,0.01,random_0.1,1.5057635307312012,dmp_um_fast,3,0,0.05014157295227051,0.00037077226306733637,tensor(1.0000),0.7157553948922257,0.9998958656170582
5000,0.02,0.0,0.01,random_0.1,1.5057635307312012,Naive,2,0,0.038483619689941406,0.0003751829030970119,tensor(1.0000),0.7760576835917892,0.9998876009834914
5000,0.02,0.0,0.01,random_0.1,1.5057635307312012,dmp_ic_fast,3,0,0.01819920539855957,0.00037077247386972504,tensor(1.0000),0.7157553948922257,0.9998958656170582
5000,0.02,0.0,0.01,random_0.1,1.5057635307312012,dmp_inf,3,0,0.04336404800415039,0.0003708017933980231,tensor(1.0000),0.567210265396271,0.9998958656170582
5000,0.02,0.0,0.01,random_0.1,1.5057635307312012,modified_ALE,2,0,0.007744789123535156,0.00037870063299257794,tensor(1.0000),0.7760576946764648,0.9998876009834914
5000,0.02,0.0,0.01,random_0.1,1.5057635307312012,ALE_heuristic,3,0,0.009349346160888672,0.0008540561507599752,tensor(1.0000),0.7760560050150103,0.9998876009834914
5000,0.02,0.0,0.01,random_0.5,2.740339756011963,SWE,4,0,0.008997201919555664,0.005656163500176612,tensor(0.9990),0.7353543287854755,0.9998568421052632
5000,0.02,0.0,0.01,random_0.5,2.740339756011963,um_IC,3,0,0.0086669921875,0.006807344906378743,tensor(0.9985),0.6204271985341696,0.9999680000000001
5000,0.02,0.0,0.01,random_0.5,2.740339756011963,dmp_um_fast,6,0,0.05042243003845215,0.0010555293765067704,tensor(1.0000),0.9193367166048781,0.9999966315789474
5000,0.02,0.0,0.01,random_0.5,2.740339756011963,Naive,3,0,0.0390782356262207,0.006819236579443925,tensor(0.9985),0.6204271958402128,0.9999680000000001
5000,0.02,0.0,0.01,random_0.5,2.740339756011963,dmp_ic_fast,6,0,0.020045995712280273,0.0010612191736725086,tensor(1.0000),0.9193242041841918,0.9999949473684211
5000,0.02,0.0,0.01,random_0.5,2.740339756011963,dmp_inf,6,0,0.05837440490722656,0.0010700650810193221,tensor(1.0000),0.9371029894567855,0.9999932631578947
5000,0.02,0.0,0.01,random_0.5,2.740339756011963,modified_ALE,2,0,0.008824586868286133,0.010626124595764013,tensor(0.9964),0.4820760600420529,0.9769966315789473
5000,0.02,0.0,0.01,random_0.5,2.740339756011963,ALE_heuristic,2,0,0.010237693786621094,0.026328263427444043,tensor(0.9782),0.33176455049299836,0.8232218947368422
5000,0.02,0.0,0.01,random_0.5,2.6606602668762207,SWE,4,0,0.009832620620727539,0.006054694001228934,tensor(0.9986),0.7516695745884477,0.99984
5000,0.02,0.0,0.01,random_0.5,2.6606602668762207,um_IC,3,0,0.009288787841796875,0.0067398697533007194,tensor(0.9982),0.6140880623718028,0.9998324210526316
5000,0.02,0.0,0.01,random_0.5,2.6606602668762207,dmp_um_fast,6,0,0.05063438415527344,0.0009969203687735192,tensor(1.0000),0.9347113974674761,0.9999663157894737
5000,0.02,0.0,0.01,random_0.5,2.6606602668762207,Naive,3,0,0.039163827896118164,0.006747716947893756,tensor(0.9982),0.614088076210335,0.9998341052631579
5000,0.02,0.0,0.01,random_0.5,2.6606602668762207,dmp_ic_fast,6,0,0.02027297019958496,0.0009932588397548996,tensor(1.0000),0.9347048108543898,0.999962105263158
5000,0.02,0.0,0.01,random_0.5,2.6606602668762207,dmp_inf,6,0,0.0764772891998291,0.000985512533555469,tensor(1.0000),0.9471428015671407,0.9999629473684211
5000,0.02,0.0,0.01,random_0.5,2.6606602668762207,modified_ALE,2,0,0.007133960723876953,0.008877778337539902,tensor(0.9970),0.4589398995188985,0.9789886315789473
5000,0.02,0.0,0.01,random_0.5,2.6606602668762207,ALE_heuristic,2,0,0.007158517837524414,0.02018519005485452,tensor(0.9840),0.315341861981775,0.7993515789473684
5000,0.02,0.0,0.01,random_0.5,2.3634417057037354,SWE,4,0,0.008503437042236328,0.005234144158130482,tensor(0.9988),0.7128670511796741,0.9998307368421053
5000,0.02,0.0,0.01,random_0.5,2.3634417057037354,um_IC,3,0,0.007891178131103516,0.005347107401760329,tensor(0.9988),0.5797497477923514,0.9998079999999999
5000,0.02,0.0,0.01,random_0.5,2.3634417057037354,dmp_um_fast,6,0,0.04977083206176758,0.000984801844542699,tensor(1.0000),0.9123112408555727,0.9999671578947369
5000,0.02,0.0,0.01,random_0.5,2.3634417057037354,Naive,3,0,0.03961801528930664,0.00535243811712921,tensor(0.9988),0.5797496487241505,0.9998071578947367
5000,0.02,0.0,0.01,random_0.5,2.3634417057037354,dmp_ic_fast,6,0,0.020644426345825195,0.0009857954086593952,tensor(1.0000),0.9123033364615428,0.9999696842105263
5000,0.02,0.0,0.01,random_0.5,2.3634417057037354,dmp_inf,6,0,0.06189155578613281,0.0010050164106597025,tensor(1.0000),0.9318847156389427,0.9999688421052632
5000,0.02,0.0,0.01,random_0.5,2.3634417057037354,modified_ALE,2,0,0.009674549102783203,0.008344201430102584,tensor(0.9970),0.4442437932523909,0.9568370526315788
5000,0.02,0.0,0.01,random_0.5,2.3634417057037354,ALE_heuristic,2,0,0.011428356170654297,0.02042097983659435,tensor(0.9817),0.30742521536962863,0.775370105263158
5000,0.02,0.0,0.01,random_0.5,2.4781923294067383,SWE,4,0,0.01480412483215332,0.005155119310535306,tensor(0.9990),0.7247852430469167,0.9998341052631579
5000,0.02,0.0,0.01,random_0.5,2.4781923294067383,um_IC,3,0,0.010236024856567383,0.0057257659263841056,tensor(0.9988),0.5938880600045162,0.9999242105263157
5000,0.02,0.0,0.01,random_0.5,2.4781923294067383,dmp_um_fast,6,0,0.06556916236877441,0.0010302914006579116,tensor(1.0000),0.9155554258607949,0.9999654736842105
5000,0.02,0.0,0.01,random_0.5,2.4781923294067383,Naive,3,0,0.044029951095581055,0.005727300456529087,tensor(0.9988),0.5938880122530139,0.9999225263157895
5000,0.02,0.0,0.01,random_0.5,2.4781923294067383,dmp_ic_fast,6,0,0.02142167091369629,0.0010322798732065284,tensor(1.0000),0.9155417664161486,0.9999654736842105
5000,0.02,0.0,0.01,random_0.5,2.4781923294067383,dmp_inf,6,0,0.07186150550842285,0.0010432029380699937,tensor(1.0000),0.9394140411386892,0.9999654736842105
5000,0.02,0.0,0.01,random_0.5,2.4781923294067383,modified_ALE,2,0,0.011263370513916016,0.008915900317012603,tensor(0.9972),0.4467076168210845,0.958778947368421
5000,0.02,0.0,0.01,random_0.5,2.4781923294067383,ALE_heuristic,2,0,0.009352445602416992,0.018255216925129703,tensor(0.9880),0.31477450493261006,0.797488
5000,0.02,0.0,0.01,random_0.5,2.10282564163208,SWE,4,0,0.009949922561645508,0.004547390553675684,tensor(0.9991),0.7248985586403707,0.999813894736842
5000,0.02,0.0,0.01,random_0.5,2.10282564163208,um_IC,3,0,0.00956106185913086,0.00480183664753562,tensor(0.9990),0.5862914219548795,0.9998686315789473
5000,0.02,0.0,0.01,random_0.5,2.10282564163208,dmp_um_fast,6,0,0.05697202682495117,0.0011322390633539063,tensor(0.9999),0.8876396970547635,0.9999789473684211
5000,0.02,0.0,0.01,random_0.5,2.10282564163208,Naive,3,0,0.04135417938232422,0.004811071328662398,tensor(0.9990),0.5862914177550935,0.9998686315789473
5000,0.02,0.0,0.01,random_0.5,2.10282564163208,dmp_ic_fast,6,0,0.022770166397094727,0.001163748560289784,tensor(0.9999),0.8876355014675729,0.999978947368421
5000,0.02,0.0,0.01,random_0.5,2.10282564163208,dmp_inf,6,0,0.07296252250671387,0.0011964369302802965,tensor(0.9999),0.8894472655042939,0.999978947368421
5000,0.02,0.0,0.01,random_0.5,2.10282564163208,modified_ALE,2,0,0.007869958877563477,0.00729372636040524,tensor(0.9976),0.43311122620627623,0.9349119999999999
5000,0.02,0.0,0.01,random_0.5,2.10282564163208,ALE_heuristic,2,0,0.007848501205444336,0.01759216456560005,tensor(0.9858),0.3001290321813798,0.74768
5000,0.02,0.0,0.01,random_0.5,2.162081241607666,SWE,4,0,0.008973360061645508,0.004824776260115572,tensor(0.9990),0.7291400481666959,0.9997894736842106
5000,0.02,0.0,0.01,random_0.5,2.162081241607666,um_IC,3,0,0.008209705352783203,0.005035698766248937,tensor(0.9989),0.5949106511963459,0.9998475789473685
5000,0.02,0.0,0.01,random_0.5,2.162081241607666,dmp_um_fast,6,0,0.05497312545776367,0.0010322097719373067,tensor(0.9999),0.8898380598565949,0.9999882105263158
5000,0.02,0.0,0.01,random_0.5,2.162081241607666,Naive,3,0,0.04076886177062988,0.005042393120471526,tensor(0.9989),0.5949106459678566,0.9998475789473685
5000,0.02,0.0,0.01,random_0.5,2.162081241607666,dmp_ic_fast,6,0,0.022884130477905273,0.00104108480395625,tensor(0.9999),0.8898327572581242,0.9999873684210527
5000,0.02,0.0,0.01,random_0.5,2.162081241607666,dmp_inf,6,0,0.06122136116027832,0.0010933289593267766,tensor(0.9999),0.9004750761653648,0.9999865263157895
5000,0.02,0.0,0.01,random_0.5,2.162081241607666,modified_ALE,2,0,0.010260820388793945,0.006599081449375472,tensor(0.9981),0.4490447668655671,0.9529831578947368
5000,0.02,0.0,0.01,random_0.5,2.162081241607666,ALE_heuristic,2,0,0.007182598114013672,0.015979618864997488,tensor(0.9888),0.3031755997674715,0.7656551578947369
5000,0.02,0.0,0.01,random_0.5,2.427692174911499,SWE,4,0,0.009325742721557617,0.005534763245441902,tensor(0.9988),0.7245703221856652,0.9996454736842106
5000,0.02,0.0,0.01,random_0.5,2.427692174911499,um_IC,3,0,0.00873565673828125,0.005785028964993746,tensor(0.9987),0.5948255058598244,0.9999646315789473
5000,0.02,0.0,0.01,random_0.5,2.427692174911499,dmp_um_fast,6,0,0.050195932388305664,0.0010909800760399778,tensor(1.0000),0.9137366287597853,0.9999915789473685
5000,0.02,0.0,0.01,random_0.5,2.427692174911499,Naive,3,0,0.04330039024353027,0.0057858140446179155,tensor(0.9987),0.5948254986191491,0.9999646315789473
5000,0.02,0.0,0.01,random_0.5,2.427692174911499,dmp_ic_fast,6,0,0.020764589309692383,0.0010947435030451394,tensor(0.9999),0.913731359663636,0.9999915789473685
5000,0.02,0.0,0.01,random_0.5,2.427692174911499,dmp_inf,6,0,0.06171393394470215,0.001134763239567801,tensor(0.9999),0.929939029883054,0.9999890526315789
5000,0.02,0.0,0.01,random_0.5,2.427692174911499,modified_ALE,2,0,0.010280132293701172,0.00840975210980745,tensor(0.9972),0.46098020405437323,0.9689764210526316
5000,0.02,0.0,0.01,random_0.5,2.427692174911499,ALE_heuristic,2,0,0.007475614547729492,0.01959313111543697,tensor(0.9845),0.31882181616933875,0.8056290526315789
5000,0.02,0.0,0.01,random_0.5,2.7241451740264893,SWE,4,0,0.009754419326782227,0.005838160493019771,tensor(0.9988),0.7600514788085032,0.9999486315789473
5000,0.02,0.0,0.01,random_0.5,2.7241451740264893,um_IC,3,0,0.007866382598876953,0.00657665480490219,tensor(0.9984),0.6248832392033153,0.9999031578947368
5000,0.02,0.0,0.01,random_0.5,2.7241451740264893,dmp_um_fast,6,0,0.049437761306762695,0.0012984886515808069,tensor(0.9999),0.9379996392933222,0.9999915789473685
5000,0.02,0.0,0.01,random_0.5,2.7241451740264893,Naive,3,0,0.03865957260131836,0.006580329839694065,tensor(0.9984),0.6248834850897225,0.9999031578947368
5000,0.02,0.0,0.01,random_0.5,2.7241451740264893,dmp_ic_fast,6,0,0.020798206329345703,0.0013148339999817934,tensor(0.9999),0.9379963980710251,0.9999915789473685
5000,0.02,0.0,0.01,random_0.5,2.7241451740264893,dmp_inf,6,0,0.05633664131164551,0.0013905865768616688,tensor(0.9999),0.9554701668085509,0.9999898947368421
5000,0.02,0.0,0.01,random_0.5,2.7241451740264893,modified_ALE,2,0,0.007465839385986328,0.010212601122949527,tensor(0.9963),0.46540717590572656,0.9810395789473684
5000,0.02,0.0,0.01,random_0.5,2.7241451740264893,ALE_heuristic,2,0,0.00889134407043457,0.022275748220731702,tensor(0.9818),0.3137055700274255,0.8075418947368421
5000,0.02,0.0,0.01,random_0.5,2.61711049079895,SWE,4,0,0.009320497512817383,0.005162317210926947,tensor(0.9990),0.7361952902749909,0.9997633684210527
5000,0.02,0.0,0.01,random_0.5,2.61711049079895,um_IC,3,0,0.015211105346679688,0.00547627511779492,tensor(0.9989),0.6001309699965935,0.999888
5000,0.02,0.0,0.01,random_0.5,2.61711049079895,dmp_um_fast,6,0,0.059058427810668945,0.0010446382346790543,tensor(1.0000),0.9149165750799898,0.9999612631578948
5000,0.02,0.0,0.01,random_0.5,2.61711049079895,Naive,3,0,0.042850494384765625,0.005475579202256041,tensor(0.9989),0.6001309232453222,0.9998896842105263
5000,0.02,0.0,0.01,random_0.5,2.61711049079895,dmp_ic_fast,6,0,0.023467302322387695,0.0010518910445409613,tensor(1.0000),0.9149131361120028,0.9999612631578948
5000,0.02,0.0,0.01,random_0.5,2.61711049079895,dmp_inf,6,0,0.09459710121154785,0.001074209189084567,tensor(1.0000),0.9279676711406633,0.9999604210526316
5000,0.02,0.0,0.01,random_0.5,2.61711049079895,modified_ALE,2,0,0.010439157485961914,0.007636437026727489,tensor(0.9979),0.4605521116367166,0.9811696842105263
5000,0.02,0.0,0.01,random_0.5,2.61711049079895,ALE_heuristic,2,0,0.007058143615722656,0.01815529891973577,tensor(0.9876),0.32713163748931645,0.8133633684210527
5000,0.02,0.0,0.01,random_0.5,2.9940922260284424,SWE,4,0,0.010888338088989258,0.005523313297983554,tensor(0.9990),0.7714102125959648,0.9998164210526315
5000,0.02,0.0,0.01,random_0.5,2.9940922260284424,um_IC,3,0,0.008131742477416992,0.006700171514193486,tensor(0.9984),0.6550343983807588,0.9997894736842106
5000,0.02,0.0,0.01,random_0.5,2.9940922260284424,dmp_um_fast,6,0,0.05181479454040527,0.001252970683800014,tensor(0.9999),0.905220734624342,0.999978947368421
5000,0.02,0.0,0.01,random_0.5,2.9940922260284424,Naive,3,0,0.04261279106140137,0.006730232288391363,tensor(0.9984),0.6550343805767262,0.9997869473684211
5000,0.02,0.0,0.01,random_0.5,2.9940922260284424,dmp_ic_fast,6,0,0.02246379852294922,0.0012827564333199254,tensor(0.9999),0.905218764900267,0.9999831578947368
5000,0.02,0.0,0.01,random_0.5,2.9940922260284424,dmp_inf,6,0,0.06682157516479492,0.0013354685933880022,tensor(0.9999),0.9117919873053365,0.9999831578947368
5000,0.02,0.0,0.01,random_0.5,2.9940922260284424,modified_ALE,2,0,0.015546560287475586,0.010146265426247773,tensor(0.9964),0.5046988459588778,0.9728808421052632
5000,0.02,0.0,0.01,random_0.5,2.9940922260284424,ALE_heuristic,2,0,0.008211851119995117,0.024283668874880832,tensor(0.9791),0.34835007573355475,0.8230357894736843
5000,0.02,0.0,0.01,random_1,6.784845590591431,SWE,6,0,0.011014461517333984,0.05584240669007444,tensor(0.9361),0.6872662038995397,0.9880408421052632
5000,0.02,0.0,0.01,random_1,6.784845590591431,um_IC,5,0,0.009595870971679688,0.06584345526735653,tensor(0.9120),0.5944287851439132,0.9719713684210526
