dataset,prob_selected,edge_method,time_mc,approximation,T,L,time_ic_apporx,rmse,pearson,spearman,auc
Anybeat,0.01,random_1,269.8461356163025,dmp_inf,5,0,0.44429659843444824,0.013076689306972838,tensor(0.9993),0.9990465940433765,0.9991637093226179
Anybeat,0.01,random_1,269.8461356163025,modified_ALE,3,0,0.0473787784576416,0.17713339299054817,tensor(0.8889),0.903773364158474,0.8928978469715046
Anybeat,0.01,random_1,269.8461356163025,ALE_heuristic,3,0,0.04706072807312012,0.417378052758874,tensor(0.6027),0.6140857823522826,0.8982838491865746
Anybeat,0.01,random_1,274.0131268501282,SWE,1,4,0.0612490177154541,0.01933197946689906,tensor(0.9985),0.9984790671743583,0.9992845991257144
Anybeat,0.01,random_1,274.0131268501282,um_IC,6,0,0.058300018310546875,0.052105761953944965,tensor(0.9914),0.9906947509225577,0.9978786168355992
Anybeat,0.01,random_1,274.0131268501282,dmp_um_fast,5,0,0.20617175102233887,0.04435588518163064,tensor(0.9923),0.9938463388966066,0.9994353172887545
Anybeat,0.01,random_1,274.0131268501282,Naive,5,0,0.1419990062713623,0.04784887899931885,tensor(0.9910),0.9929049552421462,0.9992800355478695
Anybeat,0.01,random_1,274.0131268501282,dmp_ic_fast,5,0,0.15142560005187988,0.04291138287381081,tensor(0.9928),0.994268141965648,0.9994910810075099
Anybeat,0.01,random_1,274.0131268501282,dmp_inf,5,0,0.4443626403808594,0.02237199453245884,tensor(0.9980),0.9981755042397129,0.9995044114585835
Anybeat,0.01,random_1,274.0131268501282,modified_ALE,3,0,0.04601550102233887,0.1572482348841075,tensor(0.9145),0.9219919024811045,0.8940247554082401
Anybeat,0.01,random_1,274.0131268501282,ALE_heuristic,3,0,0.046001434326171875,0.3783133085170685,tensor(0.6695),0.6889237133095706,0.9267648236217195
Anybeat,0.01,random_1,270.28888988494873,SWE,1,4,0.06460952758789062,0.02002975810327584,tensor(0.9984),0.9982795702747358,0.9993703807415907
Anybeat,0.01,random_1,270.28888988494873,um_IC,6,0,0.06682062149047852,0.05047850735576294,tensor(0.9920),0.9913113428934708,0.9981029663722468
Anybeat,0.01,random_1,270.28888988494873,dmp_um_fast,5,0,0.21982622146606445,0.04594103378697609,tensor(0.9917),0.9933745731400909,0.9995464760267495
Anybeat,0.01,random_1,270.28888988494873,Naive,5,0,0.14187145233154297,0.04722914184250437,tensor(0.9912),0.9929541367402367,0.9993913313636866
Anybeat,0.01,random_1,270.28888988494873,dmp_ic_fast,5,0,0.1433560848236084,0.04455182568464312,tensor(0.9921),0.9937997204146894,0.9995581895077712
Anybeat,0.01,random_1,270.28888988494873,dmp_inf,5,0,0.42484235763549805,0.013845661154791154,tensor(0.9992),0.9990998910144779,0.9995493847435132
Anybeat,0.01,random_1,270.28888988494873,modified_ALE,3,0,0.044481754302978516,0.20002582167292293,tensor(0.8584),0.8777048742204936,0.9014113644035644
Anybeat,0.01,random_1,270.28888988494873,ALE_heuristic,3,0,0.04583382606506348,0.44553960062129033,tensor(0.5598),0.571371411041857,0.8811413427234049
Anybeat,0.01,random_1,272.6504969596863,SWE,1,4,0.05988430976867676,0.019406400187622627,tensor(0.9985),0.9983818508689245,0.9991871345261394
Anybeat,0.01,random_1,272.6504969596863,um_IC,6,0,0.05664634704589844,0.05132949365318143,tensor(0.9915),0.9910993427565878,0.9976399271136448
Anybeat,0.01,random_1,272.6504969596863,dmp_um_fast,5,0,0.21348071098327637,0.04620195282506069,tensor(0.9916),0.9928482466154648,0.9993855473820856
Anybeat,0.01,random_1,272.6504969596863,Naive,5,0,0.14275884628295898,0.04937164357477789,tensor(0.9904),0.991939419891497,0.9992111123902835
Anybeat,0.01,random_1,272.6504969596863,dmp_ic_fast,5,0,0.15634918212890625,0.045035506184164964,tensor(0.9920),0.9932282444923807,0.9994106368028456
Anybeat,0.01,random_1,272.6504969596863,dmp_inf,5,0,0.43908047676086426,0.013877477005962926,tensor(0.9992),0.9990989649283968,0.9994017046514674
Anybeat,0.01,random_1,272.6504969596863,modified_ALE,3,0,0.04702639579772949,0.16837620662095437,tensor(0.9020),0.9147941736869454,0.8923440744107758
Anybeat,0.01,random_1,272.6504969596863,ALE_heuristic,3,0,0.047080278396606445,0.3879943194280747,tensor(0.6447),0.6578789037701022,0.9165141584523956
Anybeat,0.01,random_1,270.68239665031433,SWE,1,4,0.06071662902832031,0.022674122853630498,tensor(0.9980),0.9979053963716888,0.9992513447281426
Anybeat,0.01,random_1,270.68239665031433,um_IC,6,0,0.05783247947692871,0.052613771688095855,tensor(0.9912),0.9903723464916391,0.997709535893429
Anybeat,0.01,random_1,270.68239665031433,dmp_um_fast,5,0,0.20984411239624023,0.049350771403075054,tensor(0.9904),0.9920974449653447,0.9992550758293295
Anybeat,0.01,random_1,270.68239665031433,Naive,5,0,0.13988280296325684,0.05270135030874239,tensor(0.9890),0.9908435097299871,0.9990848197909546
Anybeat,0.01,random_1,270.68239665031433,dmp_ic_fast,5,0,0.14385008811950684,0.048342480732056096,tensor(0.9908),0.9924615660795238,0.9992538583121001
Anybeat,0.01,random_1,270.68239665031433,dmp_inf,5,0,0.43331313133239746,0.009482725895556345,tensor(0.9996),0.9993573147298652,0.9994153953561221
